filename,width,height,class,xmin,ymin,xmax,ymax
frame_no_04316.jpg,1920,1080,5,999,116,1056,363
frame_no_14974.jpg,1920,1080,1,1412,719,1804,1072
frame_no_14974.jpg,1920,1080,2,747,615,1181,1061
frame_no_14974.jpg,1920,1080,4,236,646,552,1077
frame_no_14974.jpg,1920,1080,7,-2,521,275,1043
frame_no_02648.jpg,1920,1080,1,1529,726,1819,1074
frame_no_02648.jpg,1920,1080,4,1061,153,1116,353
frame_no_04454.jpg,1920,1080,1,1640,682,1918,1054
frame_no_04454.jpg,1920,1080,4,1046,135,1085,314
frame_no_04454.jpg,1920,1080,5,986,116,1051,366
frame_no_19203.jpg,1920,1080,1,1176,807,1534,1069
frame_no_19203.jpg,1920,1080,7,1362,384,1612,737
frame_no_12881.jpg,1920,1080,1,1396,677,1669,1067
frame_no_12881.jpg,1920,1080,2,516,537,1064,1059
frame_no_12881.jpg,1920,1080,3,1087,397,1409,815
frame_no_12881.jpg,1920,1080,7,44,693,394,1080
frame_no_13346.jpg,1920,1080,1,1339,695,1697,1069
frame_no_13346.jpg,1920,1080,2,726,755,1181,1085
frame_no_13346.jpg,1920,1080,3,1007,244,1163,654
frame_no_13346.jpg,1920,1080,4,360,472,667,1054
frame_no_13346.jpg,1920,1080,7,591,340,874,934
frame_no_10929.jpg,1920,1080,1,1544,721,1814,1074
frame_no_10929.jpg,1920,1080,3,1144,446,1399,820
frame_no_10929.jpg,1920,1080,4,303,737,630,1074
frame_no_10484.jpg,1920,1080,1,1552,732,1825,1069
frame_no_10484.jpg,1920,1080,3,1150,451,1378,828
frame_no_10484.jpg,1920,1080,4,311,716,591,1080
frame_no_06644.jpg,1920,1080,1,1625,680,1900,1072
frame_no_06644.jpg,1920,1080,3,877,257,1043,680
frame_no_06644.jpg,1920,1080,5,1391,308,1682,747
frame_no_06644.jpg,1920,1080,6,1061,384,1350,812
frame_no_06644.jpg,1920,1080,7,1108,137,1181,334
frame_no_00270.jpg,1920,1080,1,1435,724,1835,1077
frame_no_01871.jpg,1920,1080,1,1508,708,1786,1074
frame_no_01871.jpg,1920,1080,3,90,867,316,1077
frame_no_01123.jpg,1920,1080,1,1526,685,1858,1067
frame_no_01123.jpg,1920,1080,3,184,768,511,1074
frame_no_01929.jpg,1920,1080,1,1500,711,1788,1072
frame_no_01929.jpg,1920,1080,3,93,869,319,1077
frame_no_01929.jpg,1920,1080,4,1020,150,1069,295
frame_no_03398.jpg,1920,1080,1,1568,690,1851,1061
frame_no_03398.jpg,1920,1080,3,1041,137,1082,301
frame_no_03398.jpg,1920,1080,5,970,116,1048,311
frame_no_06136.jpg,1920,1080,1,1614,713,1892,1077
frame_no_06136.jpg,1920,1080,3,981,202,1082,493
frame_no_06136.jpg,1920,1080,4,2,721,116,981
frame_no_06136.jpg,1920,1080,5,1134,516,1420,900
frame_no_06136.jpg,1920,1080,6,848,376,1129,711
frame_no_06136.jpg,1920,1080,7,1121,132,1176,314
frame_no_11787.jpg,1920,1080,1,1396,667,1684,1067
frame_no_11787.jpg,1920,1080,3,1134,399,1381,828
frame_no_11787.jpg,1920,1080,4,334,773,906,1074
frame_no_07254.jpg,1920,1080,1,1456,662,1791,1069
frame_no_07254.jpg,1920,1080,3,994,150,1059,360
frame_no_07254.jpg,1920,1080,4,321,550,612,1067
frame_no_07254.jpg,1920,1080,5,1422,319,1684,895
frame_no_07254.jpg,1920,1080,6,1072,394,1342,791
frame_no_07254.jpg,1920,1080,7,1085,142,1176,379
frame_no_09368.jpg,1920,1080,1,1513,680,1874,1072
frame_no_09368.jpg,1920,1080,3,981,329,1108,682
frame_no_18227.jpg,1920,1080,1,1350,690,1742,1077
frame_no_18227.jpg,1920,1080,2,703,651,1362,1064
frame_no_18227.jpg,1920,1080,7,1362,394,1612,739
frame_no_03140.jpg,1920,1080,1,1555,672,1882,1067
frame_no_03140.jpg,1920,1080,3,1028,142,1069,306
frame_no_18101.jpg,1920,1080,1,1399,672,1713,1080
frame_no_18101.jpg,1920,1080,7,1365,394,1612,742
frame_no_02723.jpg,1920,1080,1,1523,724,1822,1074
frame_no_02723.jpg,1920,1080,5,994,114,1056,363
frame_no_00730.jpg,1920,1080,1,1531,690,1817,1067
frame_no_00730.jpg,1920,1080,3,96,874,340,1074
frame_no_19162.jpg,1920,1080,7,1370,392,1609,742
frame_no_16230.jpg,1920,1080,1,1360,700,1726,1074
frame_no_16230.jpg,1920,1080,7,1365,384,1609,737
frame_no_03332.jpg,1920,1080,1,1526,680,1864,1061
frame_no_03332.jpg,1920,1080,4,989,127,1048,303
frame_no_09731.jpg,1920,1080,1,1529,672,1864,1064
frame_no_09731.jpg,1920,1080,3,1152,490,1523,903
frame_no_09731.jpg,1920,1080,4,1144,254,1269,482
frame_no_07249.jpg,1920,1080,1,1440,659,1793,1064
frame_no_07249.jpg,1920,1080,3,994,155,1059,350
frame_no_07249.jpg,1920,1080,4,303,537,615,1064
frame_no_07249.jpg,1920,1080,5,1417,319,1682,890
frame_no_07249.jpg,1920,1080,6,1069,394,1347,820
frame_no_07249.jpg,1920,1080,7,1090,147,1178,376
frame_no_14559.jpg,1920,1080,1,1485,721,1791,1074
frame_no_14559.jpg,1920,1080,4,617,521,916,989
frame_no_14559.jpg,1920,1080,7,67,506,469,1074
frame_no_13523.jpg,1920,1080,1,1342,690,1705,1069
frame_no_13523.jpg,1920,1080,2,719,719,1168,1077
frame_no_13523.jpg,1920,1080,3,965,327,1121,532
frame_no_13523.jpg,1920,1080,4,1176,282,1292,615
frame_no_13523.jpg,1920,1080,7,524,459,771,1061
frame_no_01825.jpg,1920,1080,1,1505,719,1791,1074
frame_no_01825.jpg,1920,1080,3,90,872,316,1077
frame_no_01825.jpg,1920,1080,4,1025,140,1069,303
frame_no_18610.jpg,1920,1080,1,1443,690,1796,1074
frame_no_18610.jpg,1920,1080,7,1368,389,1609,742
frame_no_07212.jpg,1920,1080,1,1526,649,1856,1059
frame_no_07212.jpg,1920,1080,3,968,184,1051,324
frame_no_07212.jpg,1920,1080,4,132,545,568,1072
frame_no_07212.jpg,1920,1080,5,1417,316,1677,732
frame_no_07212.jpg,1920,1080,6,1067,389,1350,812
frame_no_07212.jpg,1920,1080,7,1118,140,1196,345
frame_no_16789.jpg,1920,1080,1,1565,685,1895,1080
frame_no_16789.jpg,1920,1080,7,1365,384,1609,755
frame_no_08209.jpg,1920,1080,1,1456,706,1814,1080
frame_no_08209.jpg,1920,1080,3,968,186,1059,345
frame_no_08209.jpg,1920,1080,4,1038,186,1095,342
frame_no_08209.jpg,1920,1080,6,1305,407,1565,802
frame_no_08209.jpg,1920,1080,7,859,301,1095,786
frame_no_00414.jpg,1920,1080,1,1492,706,1780,1069
frame_no_19136.jpg,1920,1080,7,1368,392,1609,745
frame_no_17332.jpg,1920,1080,1,1464,726,1752,1069
frame_no_17332.jpg,1920,1080,7,1365,392,1609,752
frame_no_03227.jpg,1920,1080,1,1583,675,1856,1067
frame_no_03227.jpg,1920,1080,3,1020,135,1067,303
frame_no_13126.jpg,1920,1080,1,1391,667,1710,1067
frame_no_13126.jpg,1920,1080,3,1046,241,1163,682
frame_no_13126.jpg,1920,1080,7,295,368,739,1077
frame_no_08267.jpg,1920,1080,1,1492,719,1796,1082
frame_no_08267.jpg,1920,1080,6,1300,407,1560,716
frame_no_08267.jpg,1920,1080,7,869,272,1092,794
frame_no_02385.jpg,1920,1080,1,1500,721,1788,1067
frame_no_02385.jpg,1920,1080,3,986,142,1067,371
frame_no_02385.jpg,1920,1080,4,1105,163,1152,371
frame_no_15372.jpg,1920,1080,1,1433,719,1812,1074
frame_no_15372.jpg,1920,1080,2,802,843,1098,1059
frame_no_15372.jpg,1920,1080,4,223,716,508,1080
frame_no_15372.jpg,1920,1080,7,1085,316,1316,825
frame_no_18359.jpg,1920,1080,1,1357,729,1747,1074
frame_no_18359.jpg,1920,1080,7,1365,392,1609,742
frame_no_09867.jpg,1920,1080,1,1531,682,1851,1074
frame_no_09867.jpg,1920,1080,3,1204,475,1466,825
frame_no_09867.jpg,1920,1080,4,1061,262,1194,508
frame_no_09867.jpg,1920,1080,7,51,687,405,1077
frame_no_16450.jpg,1920,1080,1,1365,716,1739,1077
frame_no_16450.jpg,1920,1080,7,1370,399,1607,739
frame_no_10044.jpg,1920,1080,1,1485,726,1796,1077
frame_no_10044.jpg,1920,1080,3,1168,425,1412,815
frame_no_10044.jpg,1920,1080,4,1111,301,1217,545
frame_no_14074.jpg,1920,1080,1,1355,703,1713,1072
frame_no_14074.jpg,1920,1080,2,677,760,1176,1080
frame_no_14074.jpg,1920,1080,3,142,433,285,758
frame_no_14074.jpg,1920,1080,4,1285,472,1472,732
frame_no_14074.jpg,1920,1080,7,197,519,524,1077
frame_no_08774.jpg,1920,1080,1,1523,677,1871,1067
frame_no_08774.jpg,1920,1080,2,703,986,898,1069
frame_no_08774.jpg,1920,1080,3,986,179,1064,366
frame_no_08774.jpg,1920,1080,4,1131,202,1215,366
frame_no_08774.jpg,1920,1080,6,1298,441,1651,841
frame_no_19767.jpg,1920,1080,2,713,970,916,1072
frame_no_19767.jpg,1920,1080,7,1375,347,1627,726
frame_no_17659.jpg,1920,1080,1,1430,693,1687,1074
frame_no_17659.jpg,1920,1080,7,1362,402,1609,745
frame_no_00427.jpg,1920,1080,1,1503,711,1786,1064
frame_no_08363.jpg,1920,1080,1,1425,713,1827,1072
frame_no_08363.jpg,1920,1080,4,1111,184,1170,340
frame_no_08363.jpg,1920,1080,6,1300,407,1573,822
frame_no_08363.jpg,1920,1080,7,890,319,1168,794
frame_no_18245.jpg,1920,1080,1,1352,698,1742,1074
frame_no_18245.jpg,1920,1080,7,1355,399,1609,726
frame_no_03201.jpg,1920,1080,1,1544,677,1869,1067
frame_no_03201.jpg,1920,1080,3,996,135,1043,303
frame_no_01747.jpg,1920,1080,1,1529,716,1817,1072
frame_no_01747.jpg,1920,1080,3,93,861,319,1077
frame_no_01747.jpg,1920,1080,4,1056,158,1137,386
frame_no_09943.jpg,1920,1080,1,1440,716,1817,1080
frame_no_09943.jpg,1920,1080,3,1186,407,1399,810
frame_no_09943.jpg,1920,1080,4,1030,275,1183,516
frame_no_09943.jpg,1920,1080,7,49,690,402,1074
frame_no_11035.jpg,1920,1080,1,1401,698,1682,1074
frame_no_11035.jpg,1920,1080,3,1144,449,1399,820
frame_no_11035.jpg,1920,1080,4,298,737,625,1069
frame_no_11035.jpg,1920,1080,7,-2,729,241,1061
frame_no_19236.jpg,1920,1080,1,1227,804,1526,1072
frame_no_19236.jpg,1920,1080,7,1381,392,1620,734
frame_no_19763.jpg,1920,1080,2,713,970,913,1072
frame_no_19763.jpg,1920,1080,7,1378,345,1630,726
frame_no_18875.jpg,1920,1080,1,1118,675,1677,1072
frame_no_18875.jpg,1920,1080,7,1365,397,1612,734
frame_no_06344.jpg,1920,1080,1,1521,711,1822,1082
frame_no_06344.jpg,1920,1080,2,698,983,916,1072
frame_no_06344.jpg,1920,1080,3,1002,158,1082,379
frame_no_06344.jpg,1920,1080,5,1401,314,1658,750
frame_no_06344.jpg,1920,1080,6,1072,381,1324,822
frame_no_06344.jpg,1920,1080,7,1124,137,1189,334
frame_no_14287.jpg,1920,1080,1,1360,700,1744,1067
frame_no_14287.jpg,1920,1080,2,672,760,1176,1082
frame_no_14287.jpg,1920,1080,3,0,734,199,1072
frame_no_14287.jpg,1920,1080,4,1253,488,1461,802
frame_no_14287.jpg,1920,1080,7,184,514,501,1072
frame_no_05332.jpg,1920,1080,1,1409,643,1716,1072
frame_no_05332.jpg,1920,1080,2,443,475,786,1056
frame_no_05332.jpg,1920,1080,3,989,135,1054,327
frame_no_05332.jpg,1920,1080,5,1202,301,1503,799
frame_no_05332.jpg,1920,1080,7,1100,119,1160,285
frame_no_15328.jpg,1920,1080,1,1490,716,1791,1077
frame_no_15328.jpg,1920,1080,2,807,841,1100,1069
frame_no_15328.jpg,1920,1080,7,438,376,742,973
frame_no_03676.jpg,1920,1080,1,1438,667,1780,1069
frame_no_03676.jpg,1920,1080,4,1105,153,1163,308
frame_no_03676.jpg,1920,1080,5,994,114,1072,360
frame_no_12859.jpg,1920,1080,1,1394,682,1669,1067
frame_no_12859.jpg,1920,1080,2,625,677,1150,1072
frame_no_12859.jpg,1920,1080,3,1131,397,1461,825
frame_no_12859.jpg,1920,1080,7,147,760,456,1082
frame_no_17061.jpg,1920,1080,1,1350,724,1747,1077
frame_no_17061.jpg,1920,1080,7,1365,394,1609,750
frame_no_19053.jpg,1920,1080,1,1295,804,1555,1064
frame_no_19053.jpg,1920,1080,3,15,794,288,1072
frame_no_19053.jpg,1920,1080,7,1378,392,1620,745
frame_no_11502.jpg,1920,1080,1,1417,677,1674,1067
frame_no_11502.jpg,1920,1080,3,1137,436,1394,815
frame_no_11502.jpg,1920,1080,4,298,734,636,1072
frame_no_11502.jpg,1920,1080,7,0,791,257,1082
frame_no_07823.jpg,1920,1080,1,1542,693,1900,1067
frame_no_07823.jpg,1920,1080,4,12,475,293,983
frame_no_07823.jpg,1920,1080,6,1287,405,1583,726
frame_no_07823.jpg,1920,1080,7,955,327,1212,810
frame_no_01075.jpg,1920,1080,1,1560,690,1848,1072
frame_no_01908.jpg,1920,1080,1,1508,711,1786,1074
frame_no_01908.jpg,1920,1080,3,96,864,324,1080
frame_no_01908.jpg,1920,1080,4,1022,142,1069,301
frame_no_16331.jpg,1920,1080,1,1365,706,1739,1077
frame_no_16331.jpg,1920,1080,7,1368,379,1609,732
frame_no_00985.jpg,1920,1080,1,1557,687,1851,1067
frame_no_00985.jpg,1920,1080,3,98,877,355,1074
frame_no_05140.jpg,1920,1080,1,1534,778,1853,1072
frame_no_05140.jpg,1920,1080,2,-2,456,236,986
frame_no_05140.jpg,1920,1080,3,994,135,1041,329
frame_no_05140.jpg,1920,1080,4,1059,205,1168,547
frame_no_05140.jpg,1920,1080,5,1282,290,1573,750
frame_no_06237.jpg,1920,1080,1,1451,706,1749,1067
frame_no_06237.jpg,1920,1080,2,215,602,532,1080
frame_no_06237.jpg,1920,1080,3,950,145,1025,327
frame_no_06237.jpg,1920,1080,5,1324,295,1578,822
frame_no_06237.jpg,1920,1080,7,1116,132,1189,319
frame_no_02698.jpg,1920,1080,1,1523,726,1822,1072
frame_no_02698.jpg,1920,1080,3,989,153,1054,379
frame_no_02698.jpg,1920,1080,4,1033,114,1108,355
frame_no_17430.jpg,1920,1080,1,1370,703,1726,1077
frame_no_17430.jpg,1920,1080,7,1365,386,1607,750
frame_no_09121.jpg,1920,1080,1,1435,724,1830,1074
frame_no_09121.jpg,1920,1080,3,999,176,1038,298
frame_no_09121.jpg,1920,1080,4,1111,212,1176,405
frame_no_09121.jpg,1920,1080,7,28,737,355,1048
frame_no_00606.jpg,1920,1080,1,1523,690,1869,1077
frame_no_00606.jpg,1920,1080,3,90,874,345,1074
frame_no_04898.jpg,1920,1080,1,1487,729,1775,1069
frame_no_04898.jpg,1920,1080,4,1121,189,1176,353
frame_no_04898.jpg,1920,1080,5,1002,145,1131,488
frame_no_12190.jpg,1920,1080,1,1456,737,1729,1067
frame_no_12190.jpg,1920,1080,3,1129,441,1388,838
frame_no_12190.jpg,1920,1080,4,316,765,646,1077
frame_no_12190.jpg,1920,1080,7,2,628,282,1069
frame_no_18686.jpg,1920,1080,1,1594,685,1931,1080
frame_no_18686.jpg,1920,1080,7,1365,392,1609,742
frame_no_06323.jpg,1920,1080,1,1531,768,1845,1080
frame_no_06323.jpg,1920,1080,2,700,983,913,1074
frame_no_06323.jpg,1920,1080,3,1004,145,1061,340
frame_no_06323.jpg,1920,1080,5,1373,303,1658,737
frame_no_06323.jpg,1920,1080,6,1074,389,1334,822
frame_no_06323.jpg,1920,1080,7,1129,137,1202,340
frame_no_13319.jpg,1920,1080,1,1342,698,1705,1069
frame_no_13319.jpg,1920,1080,2,675,628,1209,1072
frame_no_13319.jpg,1920,1080,3,1072,249,1212,641
frame_no_13319.jpg,1920,1080,4,334,423,607,973
frame_no_13319.jpg,1920,1080,7,576,332,833,721
frame_no_02600.jpg,1920,1080,1,1526,724,1819,1077
frame_no_02600.jpg,1920,1080,3,981,158,1054,376
frame_no_02600.jpg,1920,1080,4,1080,145,1139,379
frame_no_02600.jpg,1920,1080,5,1020,111,1077,360
frame_no_00315.jpg,1920,1080,1,1526,721,1822,1074
frame_no_10152.jpg,1920,1080,1,1529,726,1817,1074
frame_no_10152.jpg,1920,1080,3,1163,420,1409,817
frame_no_10152.jpg,1920,1080,4,1046,308,1207,615
frame_no_18976.jpg,1920,1080,3,12,825,350,1074
frame_no_18976.jpg,1920,1080,7,1368,394,1609,747
frame_no_10851.jpg,1920,1080,1,1547,729,1825,1074
frame_no_10851.jpg,1920,1080,3,1144,438,1394,822
frame_no_10851.jpg,1920,1080,4,288,737,636,1074
frame_no_19213.jpg,1920,1080,1,1194,807,1542,1072
frame_no_19213.jpg,1920,1080,7,1370,386,1609,742
frame_no_16240.jpg,1920,1080,1,1365,700,1723,1074
frame_no_16240.jpg,1920,1080,7,1362,384,1612,737
frame_no_19932.jpg,1920,1080,7,1144,181,1253,524
frame_no_15147.jpg,1920,1080,1,1485,726,1874,1072
frame_no_15147.jpg,1920,1080,2,703,708,1163,1085
frame_no_12455.jpg,1920,1080,1,1456,726,1726,1067
frame_no_12455.jpg,1920,1080,2,690,968,916,1069
frame_no_12455.jpg,1920,1080,3,1134,441,1394,828
frame_no_15560.jpg,1920,1080,4,301,443,545,1033
frame_no_15560.jpg,1920,1080,7,1331,321,1581,726
frame_no_13845.jpg,1920,1080,1,1355,700,1705,1077
frame_no_13845.jpg,1920,1080,2,693,721,1160,1072
frame_no_13845.jpg,1920,1080,3,147,415,249,797
frame_no_13845.jpg,1920,1080,4,1334,345,1531,719
frame_no_13845.jpg,1920,1080,7,207,490,508,1082
frame_no_19620.jpg,1920,1080,2,732,965,950,1072
frame_no_19620.jpg,1920,1080,7,1326,392,1614,747
frame_no_05959.jpg,1920,1080,1,1417,734,1835,1074
frame_no_05959.jpg,1920,1080,4,0,719,116,996
frame_no_05959.jpg,1920,1080,5,1134,524,1420,906
frame_no_05959.jpg,1920,1080,6,921,215,1092,643
frame_no_05959.jpg,1920,1080,7,1129,106,1176,290
frame_no_03186.jpg,1920,1080,1,1539,677,1869,1069
frame_no_03186.jpg,1920,1080,3,999,137,1046,303
frame_no_07952.jpg,1920,1080,1,1544,667,1895,1064
frame_no_07952.jpg,1920,1080,3,919,270,1002,428
frame_no_07952.jpg,1920,1080,4,1194,295,1360,797
frame_no_07952.jpg,1920,1080,6,1282,415,1594,815
frame_no_07952.jpg,1920,1080,7,911,285,1131,810
frame_no_18877.jpg,1920,1080,1,1113,672,1677,1074
frame_no_18877.jpg,1920,1080,3,12,833,295,1080
frame_no_18877.jpg,1920,1080,7,1365,397,1612,734
frame_no_18081.jpg,1920,1080,1,1451,690,1721,1067
frame_no_18081.jpg,1920,1080,7,1365,392,1612,745
frame_no_00840.jpg,1920,1080,1,1497,680,1853,1061
frame_no_15939.jpg,1920,1080,1,1477,706,1765,1072
frame_no_15939.jpg,1920,1080,7,1365,384,1609,739
frame_no_12237.jpg,1920,1080,1,1425,680,1684,1069
frame_no_12237.jpg,1920,1080,3,1129,433,1383,825
frame_no_12237.jpg,1920,1080,4,275,633,610,1069
frame_no_12237.jpg,1920,1080,7,2,659,371,1072
frame_no_04419.jpg,1920,1080,1,1643,675,1921,1059
frame_no_04419.jpg,1920,1080,5,981,116,1051,360
frame_no_12325.jpg,1920,1080,1,1435,713,1700,1074
frame_no_12325.jpg,1920,1080,3,1139,436,1399,825
frame_no_12325.jpg,1920,1080,7,5,654,386,1072
frame_no_14442.jpg,1920,1080,1,1350,698,1721,1064
frame_no_14442.jpg,1920,1080,3,15,815,353,1072
frame_no_14442.jpg,1920,1080,7,155,456,462,1064
frame_no_08856.jpg,1920,1080,1,1510,682,1869,1059
frame_no_08856.jpg,1920,1080,3,981,184,1064,371
frame_no_08856.jpg,1920,1080,4,1098,202,1163,389
frame_no_08856.jpg,1920,1080,6,1157,267,1378,773
frame_no_00471.jpg,1920,1080,1,1500,682,1835,1069
frame_no_00471.jpg,1920,1080,3,96,874,334,1077
frame_no_18925.jpg,1920,1080,1,1176,680,1695,1080
frame_no_18925.jpg,1920,1080,3,15,825,345,1080
frame_no_18925.jpg,1920,1080,7,1368,394,1609,739
frame_no_00786.jpg,1920,1080,1,1523,682,1848,1069
frame_no_00786.jpg,1920,1080,3,101,877,350,1074
frame_no_05833.jpg,1920,1080,1,1503,721,1864,1080
frame_no_05833.jpg,1920,1080,4,0,724,116,986
frame_no_05833.jpg,1920,1080,5,1131,524,1420,903
frame_no_05833.jpg,1920,1080,6,877,231,1074,610
frame_no_02718.jpg,1920,1080,1,1526,726,1827,1074
frame_no_02718.jpg,1920,1080,4,1059,153,1113,353
frame_no_02718.jpg,1920,1080,5,996,111,1059,371
frame_no_15203.jpg,1920,1080,1,1459,716,1832,1072
frame_no_15203.jpg,1920,1080,2,664,752,1173,1082
frame_no_15203.jpg,1920,1080,4,197,760,501,1080
frame_no_15203.jpg,1920,1080,7,301,353,550,994
frame_no_04453.jpg,1920,1080,1,1640,682,1918,1054
frame_no_04453.jpg,1920,1080,4,1046,135,1085,311
frame_no_04453.jpg,1920,1080,5,989,116,1051,363
frame_no_02868.jpg,1920,1080,1,1487,698,1773,1069
frame_no_02868.jpg,1920,1080,3,989,116,1043,316
frame_no_02868.jpg,1920,1080,4,1051,147,1111,355
frame_no_08003.jpg,1920,1080,1,1552,698,1905,1069
frame_no_08003.jpg,1920,1080,4,1087,231,1186,607
frame_no_08003.jpg,1920,1080,6,1290,417,1573,794
frame_no_08003.jpg,1920,1080,7,789,295,1131,789
frame_no_11707.jpg,1920,1080,1,1456,739,1723,1061
frame_no_11707.jpg,1920,1080,3,1139,449,1399,822
frame_no_11707.jpg,1920,1080,4,327,771,633,1072
frame_no_11707.jpg,1920,1080,7,0,625,282,1069
frame_no_19467.jpg,1920,1080,2,729,963,973,1072
frame_no_19467.jpg,1920,1080,4,-2,482,231,945
frame_no_19467.jpg,1920,1080,7,1352,397,1620,729
frame_no_03331.jpg,1920,1080,1,1523,682,1864,1061
frame_no_10207.jpg,1920,1080,1,1531,729,1819,1077
frame_no_10207.jpg,1920,1080,3,1157,425,1427,828
frame_no_10207.jpg,1920,1080,4,1080,262,1227,703
frame_no_10207.jpg,1920,1080,7,220,706,501,1087
frame_no_18026.jpg,1920,1080,1,1368,685,1721,1074
frame_no_18026.jpg,1920,1080,7,1368,397,1609,745
frame_no_02169.jpg,1920,1080,1,1495,721,1788,1072
frame_no_02169.jpg,1920,1080,3,251,542,620,1072
frame_no_02169.jpg,1920,1080,4,1129,166,1243,394
frame_no_02169.jpg,1920,1080,5,994,106,1054,316
frame_no_11691.jpg,1920,1080,3,1139,449,1399,822
frame_no_11691.jpg,1920,1080,4,316,781,630,1072
frame_no_11691.jpg,1920,1080,7,0,636,282,1072
frame_no_11379.jpg,1920,1080,1,1407,724,1713,1072
frame_no_11379.jpg,1920,1080,3,1139,438,1394,817
frame_no_11379.jpg,1920,1080,4,293,739,628,1074
frame_no_11379.jpg,1920,1080,7,0,729,259,1080
frame_no_03202.jpg,1920,1080,1,1542,677,1869,1067
frame_no_03202.jpg,1920,1080,3,996,135,1043,303
frame_no_13042.jpg,1920,1080,1,1448,726,1731,1074
frame_no_13042.jpg,1920,1080,2,433,324,752,937
frame_no_13042.jpg,1920,1080,3,986,306,1163,677
frame_no_13042.jpg,1920,1080,7,168,708,532,1072
frame_no_15448.jpg,1920,1080,1,1500,716,1780,1080
frame_no_15448.jpg,1920,1080,2,763,843,1137,1069
frame_no_15448.jpg,1920,1080,7,1331,366,1552,726
frame_no_00134.jpg,1920,1080,1,1526,719,1819,1074
frame_no_17984.jpg,1920,1080,1,1368,685,1721,1077
frame_no_17984.jpg,1920,1080,7,1365,389,1607,745
frame_no_07769.jpg,1920,1080,1,1555,680,1892,1056
frame_no_07769.jpg,1920,1080,6,1292,397,1575,841
frame_no_07769.jpg,1920,1080,7,973,215,1150,680
frame_no_03779.jpg,1920,1080,1,1422,672,1762,1067
frame_no_03779.jpg,1920,1080,5,965,140,1051,368
frame_no_18049.jpg,1920,1080,1,1368,675,1729,1077
frame_no_18049.jpg,1920,1080,7,1378,392,1620,745
frame_no_11807.jpg,1920,1080,1,1412,675,1674,1064
frame_no_11807.jpg,1920,1080,3,1152,428,1396,820
frame_no_11807.jpg,1920,1080,4,327,768,636,1074
frame_no_11807.jpg,1920,1080,7,7,732,264,1061
frame_no_19135.jpg,1920,1080,7,1368,394,1609,745
frame_no_01731.jpg,1920,1080,1,1401,716,1814,1072
frame_no_01731.jpg,1920,1080,3,85,869,311,1077
frame_no_01731.jpg,1920,1080,4,1067,171,1150,417
frame_no_14365.jpg,1920,1080,1,1357,682,1742,1056
frame_no_14365.jpg,1920,1080,2,693,687,1170,1077
frame_no_14365.jpg,1920,1080,3,5,815,405,1069
frame_no_14365.jpg,1920,1080,7,179,456,529,1074
frame_no_03904.jpg,1920,1080,1,1420,677,1765,1069
frame_no_03904.jpg,1920,1080,5,965,124,1054,358
frame_no_00094.jpg,1920,1080,1,1490,726,1793,1072
frame_no_08240.jpg,1920,1080,1,1482,716,1791,1077
frame_no_08240.jpg,1920,1080,3,963,184,1056,332
frame_no_08240.jpg,1920,1080,4,1041,189,1103,334
frame_no_08240.jpg,1920,1080,6,1298,415,1565,781
frame_no_08240.jpg,1920,1080,7,861,288,1092,786
frame_no_05296.jpg,1920,1080,1,1233,685,1627,1072
frame_no_05296.jpg,1920,1080,2,384,438,742,1067
frame_no_05296.jpg,1920,1080,3,989,135,1054,321
frame_no_05296.jpg,1920,1080,4,10,542,355,1059
frame_no_05296.jpg,1920,1080,5,1326,298,1588,752
frame_no_05296.jpg,1920,1080,7,1090,140,1142,280
frame_no_01320.jpg,1920,1080,1,1531,724,1822,1061
frame_no_01320.jpg,1920,1080,3,93,872,327,1074
frame_no_10367.jpg,1920,1080,1,1417,760,1814,1080
frame_no_10367.jpg,1920,1080,3,1160,402,1396,835
frame_no_10367.jpg,1920,1080,7,179,695,589,1080
frame_no_18807.jpg,1920,1080,1,1565,703,1830,1077
frame_no_18807.jpg,1920,1080,7,1368,392,1609,742
frame_no_17736.jpg,1920,1080,1,1427,685,1684,1077
frame_no_17736.jpg,1920,1080,7,1362,402,1612,742
frame_no_01585.jpg,1920,1080,1,1487,721,1788,1064
frame_no_01585.jpg,1920,1080,4,604,394,833,991
frame_no_17066.jpg,1920,1080,1,1446,719,1742,1074
frame_no_17066.jpg,1920,1080,7,1365,394,1609,750
frame_no_19426.jpg,1920,1080,2,732,963,960,1072
frame_no_19426.jpg,1920,1080,4,77,420,272,843
frame_no_19426.jpg,1920,1080,7,1357,402,1612,732
frame_no_19470.jpg,1920,1080,2,729,963,976,1072
frame_no_19470.jpg,1920,1080,4,5,581,215,957
frame_no_19470.jpg,1920,1080,7,1350,397,1620,729
frame_no_05599.jpg,1920,1080,1,1555,724,1864,1077
frame_no_05599.jpg,1920,1080,3,1002,155,1064,314
frame_no_05599.jpg,1920,1080,4,0,721,119,991
frame_no_05599.jpg,1920,1080,5,1118,516,1417,924
frame_no_05599.jpg,1920,1080,6,900,207,1077,602
frame_no_05599.jpg,1920,1080,7,1105,116,1157,285
frame_no_17579.jpg,1920,1080,1,1357,690,1713,1082
frame_no_17579.jpg,1920,1080,7,1365,399,1609,747
frame_no_07278.jpg,1920,1080,1,1500,700,1858,1072
frame_no_07278.jpg,1920,1080,3,989,158,1059,392
frame_no_07278.jpg,1920,1080,4,332,532,641,1067
frame_no_07278.jpg,1920,1080,5,1417,321,1679,750
